siteId,date,wet,temp,do,spc,ph,nitrates,phosphorus,chlorides,tss,ecoli
elkhart-3,9/11/2018,0,19,8.19,412.7,8.46,0.843,0.774,100.1,NA,NA
elkhart-3,9/20/2018,0,22.6,6.42,452.7,8.4,1.07,0.128,88.33,NA,500
elkhart-3,9/27/2018,0,16.9,4.42,411.3,8.4,NA,NA,46.88,NA,NA
elkhart-3,5/7/2019,0,14.7,10.68,347.1,8.19,1.24,0.037,23.67,NA,NA
elkhart-3,5/14/2019,0,13.4,12.07,330.7,8.3,1.2,0.025,17.13,1,30
elkhart-3,5/21/2019,1,14.8,11.64,363.1,8.09,1.25,0.067,22.58,2,56
elkhart-3,5/28/2019,1,20.1,7.88,410,8.09,1.2,0.077,25.28,3,69
elkhart-3,6/4/2019,0,19.8,8.05,331.4,8.07,0.969,1.84,17.45,1.5,64
elkhart-3,6/11/2019,1,20.4,4.2,407.2,8.14,0.891,0.215,33.13,14.5,100
elkhart-3,6/18/2019,0,20.3,4.26,403.7,8.07,1.05,0.177,17.6,6.38,171
elkhart-3,6/25/2019,0,21.8,4.48,428.9,8.05,0.906,0.042,60.23,14.75,180
elkhart-3,7/2/2019,0,26.4,4.77,466.8,8.04,0.905,0.128,33.66,5.5,146
elkhart-3,7/9/2019,0,24.9,4.73,495,7.94,0.985,0.119,19.12,6.5,147
elkhart-3,7/16/2019,0,25.3,4.33,428.4,8.01,1.19,0.012,41.28,7.17,226
elkhart-3,7/23/2019,0,23.4,2.74,449.8,7.98,1.08,0.157,21.56,6.75,288
elkhart-3,7/30/2019,1,23.7,3.86,491.5,8.21,1.27,0.143,48.01,4.83,176
elkhart-3,8/6/2019,1,23.4,4.75,386.2,8.28,1.15,0.136,47.64,6.5,2900
elkhart-3,8/15/2019,1,23.2,4.84,432.6,8.42,1.65,0.103,41.84,2,264
elkhart-3,8/27/2019,1,22.7,9.1,434.1,8.33,1.07,0.132,51.14,1.63,176
elkhart-3,9/10/2019,0,20.7,8.67,437.5,8.23,1.1,0.09,61.4,2.5,140
elkhart-3,9/17/2019,0,21.1,6.23,440.7,8.43,0.872,0.115,68.64,3.63,200
elkhart-3,9/24/2019,0,19.7,6.54,202,8.5,0.988,0.101,101.97,3,228
elkhart-3,5/12/2020,0,10.9,11.67,351.3,8.08,1.67,0.11,22.46,2.38,NA
elkhart-3,5/19/2020,1,16.6,9.52,379.3,8.13,1.39,0.159,19.42,2.88,NA
elkhart-3,5/26/2020,0,22,8.32,437.4,8,1.28,0.123,40.9,1.63,NA
elkhart-3,6/2/2020,0,19.4,8.62,421.2,7.78,1.45,0.083,47.37,4.125,NA
elkhart-3,6/9/2020,0,21.8,7.74,469.9,7.89,1.44,0.093,50.39,3.67,144
elkhart-3,6/16/2020,0,20.2,7.55,443.5,8.75,1.64,0.102,84.29,19.3,248
elkhart-3,6/23/2020,1,22.7,6.55,461.8,8,1.28,0.122,52.07,5,450
elkhart-3,7/7/2020,0,27,7.76,486.8,6.77,1.42,0.114,27.96,3.63,116
elkhart-3,7/14/2020,0,23.9,7.54,452.5,7.87,0.686,0.126,14.24,4.5,124
elkhart-3,7/21/2020,0,23.9,7.65,432.5,9.79,1.22,0.097,11.58,4.38,180
elkhart-3,7/28/2020,0,23.6,7.15,441.6,6.27,1.35,0.126,18.46,3.88,NA
elkhart-3,8/4/2020,0,22,7.87,411.7,7.12,1.19,0.097,28.19,NA,144
elkhart-3,8/11/2020,0,23.1,7.8,433.5,7.75,1.22,0.102,37.43,5.67,200
elkhart-3,8/18/2020,0,22.2,7.74,415.5,7.72,1.25,0.112,40.86,2.33,300
elkhart-3,8/25/2020,0,23.5,7.03,435.8,8.2,1.43,0.103,40.01,3.75,0.23
elkhart-3,9/1/2020,0,22.7,7.7,422,NA,1.26,0.126,40.2,1.5,152
elkhart-3,9/8/2020,1,19.2,7.33,365.8,NA,1.24,0.133,32.3,3.88,NA
elkhart-3,9/15/2020,0,18.5,8.52,398,NA,1.02,0.109,41.7,3.5,148
elkhart-3,9/22/2020,0,16,10.31,387,8.12,1.51,0.127,35.38,2.25,NA
elkhart-3,5/11/2021,0,,NA,NA,NA,0.416,0.11,NA,2,61
elkhart-3,5/18/2021,0,,NA,NA,NA,1.64,0.103,NA,3,101
elkhart-3,5/25/2021,0,22.6,7.73,459,8.24,1.63,0.094,19.58,3,137
elkhart-3,6/1/2021,0,17,7.99,452.7,8.28,1.54,0.102,22.32,4,133
elkhart-3,6/8/2021,1,25.2,6.95,436,8.14,1.5,0.142,19.14,6,276
elkhart-3,6/15/2021,0,21.7,7.23,427.4,8.18,1.38,0.185,19.35,13,210
elkhart-3,6/22/2021,0,19.5,7.47,404.4,8.25,0.893,0.099,22.24,6,41
elkhart-3,6/29/2021,1,24.3,6.41,380.2,8.28,0.599,0.082,18.58,8,326
elkhart-3,7/6/2021,0,25.3,6.55,369.3,8.07,0.816,0.112,20.97,4,114
elkhart-3,7/13/2021,0,22.2,7.07,397.6,8.1,1.11,0.2,20.21,4,214
elkhart-3,7/20/2021,0,23.2,6.97,403.1,8.22,0.987,0.081,20.29,NA,179
elkhart-3,7/27/2021,0,24.5,6.56,403.9,8.23,0.888,0.099,16.43,4,150
elkhart-3,8/3/2021,0,22,6.88,408.2,8.28,0.814,0.097,21.25,3,120
elkhart-3,8/10/2021,1,23.7,6.99,356.7,8.16,0.787,0.093,20.44,6,1414
elkhart-3,8/17/2021,0,23.5,7.05,396.6,8.33,0.687,0.055,24.13,5,102
elkhart-3,8/24/2021,0,25.3,6.53,415.2,8.32,0.949,0.046,23.41,3,291
elkhart-3,8/31/2021,0,24.3,6,407.3,8.39,0.787,0.041,22.75,4,156
elkhart-3,9/7/2021,0,21.1,7.31,422.6,8.42,1.04,0.062,23.83,NA,NA
elkhart-3,9/14/2021,0,22.1,7.14,430,8.41,0.945,0.872,26.78,2,156
elkhart-3,9/21/2021,0,21.4,5.93,438.4,8.4,1.21,0.017,29.8,2,248
elkhart-3,9/28/2021,0,18.1,7.44,433.3,8.32,0.98,0.051,33.17,4,210
elkhart-31,4/6/2010,0,13.9,8.76,698,8.31,3.39,0.118,25.6,3,144
elkhart-31,4/13/2010,0,10,9.93,683,8.06,3.55,0.092,28.2,4,350
elkhart-31,4/20/2010,0,10,10.71,680,8.15,3.42,0.06,19,2,77
elkhart-31,4/27/2010,0,9.8,9.95,624,8.15,4.75,0.535,18.2,16,191
elkhart-31,5/4/2010,0,12.7,9.47,683,8.13,4.04,0.154,75.2,0,0
elkhart-31,5/11/2010,0,9.4,11.46,442.9,7.93,2.56,0.27,15.5,96,1033
elkhart-31,5/18/2010,0,11.8,10.25,681,8.17,3.22,0.26,33.8,15,1190
elkhart-31,5/25/2010,0,16.4,8.61,679,7.91,21.1,0.32,35.2,30,615
elkhart-31,6/1/2010,0,16.7,8.31,628,7.91,5.4,0.57,27.2,37,19600
elkhart-31,6/8/2010,0,14.4,9.55,705,8.03,4,0.229,32.5,12,1060
elkhart-31,6/15/2010,0,18.1,8.69,369.5,8.09,2.29,0.257,30.6,15,1620
elkhart-31,6/22/2010,0,18.5,8.5,510,8.15,3.96,0.238,24.5,13,1130
elkhart-31,6/29/2010,0,17.9,8.79,691,8.13,3.28,9.1,30.3,13,1220
elkhart-31,7/6/2010,0,19,8.83,367.3,8.24,5.32,0.119,37.9,5,520
elkhart-31,7/13/2010,0,18.5,8.51,718,8.14,0.391,2.95,38.1,5,452
elkhart-31,7/20/2010,0,19.3,8.44,716,8.23,2.83,0.1,26.9,7,461
elkhart-31,7/27/2010,0,18.8,8.82,720,8.22,2.74,0.147,32.8,4,14800
elkhart-31,8/3/2010,1,19.3,7.98,715,8.19,2.64,0.131,86.5,7,750
elkhart-31,8/10/2010,0,19.6,8.88,644,8.26,2.63,0.064,8.7,3,430
elkhart-31,8/17/2010,0,NA,NA,NA,NA,2.91,0.096,26,5,1260
elkhart-31,8/24/2010,0,18.4,9.09,623,8.29,2.79,0.078,37.5,3,280
elkhart-31,8/31/2010,0,20.5,8.81,651,8.31,2.87,0.1,42,4,420
elkhart-31,9/7/2010,0,16.9,9.77,620,8.4,3.32,0.125,65.9,4,283
elkhart-31,9/14/2010,0,15.5,9.56,582,8.36,3.17,0.071,40.1,3,294
elkhart-31,9/21/2010,0,16.8,9.07,600,8.35,3.21,0.058,25.2,2,164
elkhart-31,9/28/2010,0,13.9,8.48,545,8.28,3.11,0.09,39.4,2,271
elkhart-31,8/7/2012,0,17.6,6.08,656,8.05,3.12,0.326,24.8,NA,390
elkhart-31,4/18/2013,0,NA,NA,NA,NA,3.59,4.02,5.2,283,18300
elkhart-31,4/25/2013,0,NA,NA,NA,NA,5,0.768,9.6,NA,425
elkhart-31,5/2/2013,0,NA,NA,NA,NA,NA,0.211,12.3,4,200
elkhart-31,5/9/2013,0,13.4,6.76,666,7.37,0.18,0.132,15.1,NA,90
elkhart-31,5/16/2013,0,14.4,6.67,672,7.38,0.03,0.154,18.1,2,363
elkhart-31,5/23/2013,0,15.9,5.5,680,7.5,0.06,0.156,12.8,NA,420
elkhart-31,5/30/2013,0,17.1,5.5,691,7.41,0.05,0.289,13.7,10,370
elkhart-31,6/6/2013,0,16.2,6.21,691,7,0.09,0.188,15.3,NA,450
elkhart-31,6/13/2013,0,18.1,6.33,640,7.25,0.14,0.411,10.3,59.3,2375
elkhart-31,6/20/2013,0,15.9,6.4,687,7.03,0.11,0.193,15,NA,490
elkhart-31,6/27/2013,0,19.9,4.81,480.7,7.19,0.29,1.86,8.5,52,15400
elkhart-31,7/11/2013,0,16.7,6.61,696,7.01,0.08,0.37,25.5,5,1090
elkhart-31,7/18/2013,0,20,6.07,686,7.02,0.04,0.203,25.9,NA,485
elkhart-31,7/25/2013,0,16.6,6.35,887,7.1,0.13,0.334,13.5,4.75,590
elkhart-31,8/1/2013,0,16.1,6.56,697,7.05,0.09,0.189,14.6,NA,1150
elkhart-31,8/8/2013,0,17.9,5.78,597,7.43,12.71,1.36,14.4,33.5,81000
elkhart-31,8/15/2013,0,NA,NA,NA,NA,NA,0.189,16.3,NA,450
elkhart-31,8/22/2013,0,NA,NA,NA,NA,NA,0.188,18.5,4.5,595
elkhart-31,8/29/2013,0,19.7,5.44,694,7.06,9.49,0.198,15.9,NA,200
elkhart-31,9/5/2013,0,15.9,6.26,689,7.46,4.09,0.174,14.8,4.25,178
elkhart-31,9/12/2013,0,19.9,5.2,681,7.25,4.77,0.322,14.9,NA,305
elkhart-31,9/19/2013,0,17.7,5.29,578.7,7.42,1.13,0.366,20.1,18.75,4100
elkhart-31,9/26/2013,0,13,7.55,697,7.4,0.43,0.168,18.6,NA,258
elkhart-31,4/10/2014,0,7.6,8.81,641.1,7.27,4.44,0.273,27.6,9.7,77
elkhart-31,4/17/2014,0,6.5,8.47,665.7,7.45,4.4,0.276,25.6,NA,156
elkhart-31,4/24/2014,0,10.3,8.55,668.7,7.52,3.27,0.157,24.5,1.5,600
elkhart-31,5/1/2014,0,9.2,8.65,680.8,7.49,3.62,0.146,26.2,NA,56
elkhart-31,5/8/2014,0,13.3,7.46,668,7.92,3.12,0.128,26.2,4.75,108
elkhart-31,5/15/2014,1,11.4,6.67,454.2,7.62,4.27,0.132,24.6,NA,113800
elkhart-31,5/22/2014,0,14.9,6.61,595.7,7.8,3.48,0.152,32.2,24,5400
elkhart-31,5/29/2014,0,15.8,6.45,655,7.69,4.01,0.128,22.6,NA,880
elkhart-31,6/5/2014,0,13.7,7.01,637.6,7.49,3.98,0.764,34.2,18.75,19800
elkhart-31,6/12/2014,1,17.3,5.7,562.4,7.74,5.12,0.148,26.8,NA,31800
elkhart-31,6/19/2014,1,17.9,6.14,646,7.85,5.22,0.154,28.2,20.2,8400
elkhart-31,6/26/2014,0,18,6.49,642,7.77,4.66,1.32,37.7,NA,1692
elkhart-31,7/3/2014,0,15.5,6.95,703,7.96,3.29,0.312,22.8,8.7,NA
elkhart-31,7/10/2014,0,16,6.75,693,7.59,3.39,0.301,24.1,NA,710
elkhart-31,7/17/2014,0,14.1,7.5,695,8.02,3.26,0.312,26.2,4,580
elkhart-31,7/24/2014,0,16.3,6.81,683,7.52,2.86,0.298,26.8,NA,403
elkhart-31,7/31/2014,0,15.6,6.49,690,7.59,2.26,0.321,28.6,2.8,330
elkhart-31,8/14/2014,0,16.5,6.39,665,7.62,2.2,0.375,26.2,9,880
elkhart-31,8/21/2014,0,19.6,5.76,661,7.97,2.48,0.311,30,NA,380
elkhart-31,8/28/2014,0,18,6.38,670,8.03,3.12,0.243,26.1,11.7,520
elkhart-31,9/4/2014,0,17.6,6.43,702,7.57,2.86,0.255,23,NA,455
elkhart-31,9/11/2014,1,16.9,6.51,633,7.67,3.04,0.312,28.2,36,56200
elkhart-31,9/18/2014,0,11.8,7.97,711,7.59,2.98,0.427,28.1,NA,248
elkhart-31,9/25/2014,0,13.6,8.04,841,7.56,2.98,0.322,32.6,4,318
elkhart-31,4/23/2015,0,5.7,10.37,699.4,7.67,3.66,4.87,41.4,2.9,180
elkhart-31,4/30/2015,0,9.7,8.3,664.8,7.68,2.52,4.67,58.51,NA,96
elkhart-31,5/7/2015,0,14.7,6.41,650,7.59,3.16,4.05,63.96,15.75,4800
elkhart-31,5/14/2015,0,11.7,7.92,700,7.71,3.6,10.5,70.18,NA,1180
elkhart-31,5/21/2015,0,11.1,7.72,680.4,7.75,3.49,11.4,73.61,10.8,680
elkhart-31,5/28/2015,0,15.5,7.16,660,7.71,2.35,0.279,71,NA,3050
elkhart-31,6/4/2015,0,14.7,7.09,720,7.75,3.08,3.98,77.73,12,545
elkhart-31,6/11/2015,0,18.8,5.67,708,7.73,3.1,NA,72.7,NA,605
elkhart-31,6/18/2015,0,17.8,6.4,634,7.62,7.8,NA,68.64,37,7900
elkhart-31,6/25/2015,1,17.4,6.7,672,7.73,3.63,NA,85.09,NA,1575
elkhart-31,7/2/2015,0,15.3,7.18,714,7.77,3.22,0.518,64.35,10.25,NA
elkhart-31,7/9/2015,0,17,6.29,277,7.43,2.07,1.74,33.7,NA,63200
elkhart-31,7/16/2015,0,16.9,6.44,584.6,7.45,4.23,0.894,43.58,27,1000
elkhart-31,7/23/2015,0,16.7,6.91,657,7.51,3.89,0.998,41.42,NA,510
elkhart-31,7/30/2015,0,17.9,7.13,659,7.67,3.48,0.842,53.81,7.4,818
elkhart-31,8/13/2015,0,NA,NA,NA,NA,2.42,5.16,NA,5,NA
elkhart-31,8/20/2015,0,NA,NA,NA,NA,2.28,5.24,NA,NA,430
elkhart-31,8/27/2015,0,NA,NA,NA,NA,2.66,5.06,NA,3.2,NA
elkhart-31,9/3/2015,0,NA,NA,NA,NA,2.59,2.41,NA,NA,555
elkhart-31,9/10/2015,0,NA,NA,NA,NA,2.64,0.155,NA,5.6,NA
elkhart-31,9/17/2015,0,NA,NA,NA,NA,2.77,3.12,NA,NA,220
elkhart-31,9/24/2015,0,NA,NA,NA,NA,2.68,2.62,NA,8.13,NA
elkhart-31,4/21/2016,0,12.6,8.98,738,NA,3.81,0.312,NA,NA,54
elkhart-31,4/28/2016,1,10.2,10.71,491.5,8.02,3.88,0.228,256.84,NA,800
elkhart-31,5/5/2016,1,9.1,10.24,477.6,8.06,4.63,0.528,210.26,NA,430
elkhart-31,5/12/2016,0,13.4,9.56,526,8.04,3.01,0.204,255.35,NA,650
elkhart-31,5/19/2016,0,11.7,10.09,484.6,8.18,3.68,0.195,244.69,NA,260
elkhart-31,5/26/2016,0,17.5,8.21,603,8.09,3.16,0.165,257.1,NA,355
elkhart-31,6/2/2016,0,16.3,8.28,593,8.11,3.21,0.789,217.03,NA,263
elkhart-31,6/9/2016,0,13.8,9.82,647,8.2,2.86,0.381,226.19,NA,420
elkhart-31,6/16/2016,0,19.4,7.37,572,8.02,3.46,0.383,149.56,NA,2300
elkhart-31,6/23/2016,1,19.5,7.03,393.2,7.64,8.63,2.65,100.74,NA,85000
elkhart-31,6/30/2016,0,15.6,8.24,555,8.25,4.02,0.209,231.16,NA,900
elkhart-31,7/7/2016,0,19.2,8.57,552,8.07,2.46,0.574,131.06,NA,720
elkhart-31,7/14/2016,1,19.9,7.72,606,8.06,2.47,0.617,135.87,NA,1400
elkhart-31,7/21/2016,0,20.2,7.75,584,8.05,2.21,0.138,126.9,NA,380
elkhart-31,7/28/2016,0,19.8,7.58,281.2,8.13,2.11,0.199,128.26,NA,385
elkhart-31,8/4/2016,0,20,7.31,614,8.08,2.13,0.208,213.92,NA,395
elkhart-31,8/11/2016,0,21.2,7.39,626,8.03,2.25,0.251,138.76,NA,315
elkhart-31,8/18/2016,1,20,7.56,621,8.09,2.77,1.33,198.6,NA,NA
elkhart-31,8/25/2016,0,19.1,7.88,622,8.17,2.33,2.48,212.87,NA,590
elkhart-31,9/1/2016,0,18,8.82,637,8.25,2.41,0.576,323.32,NA,620
elkhart-31,9/8/2016,1,21.7,7.68,621,8.13,2.16,0.272,244.38,NA,2800
elkhart-31,9/15/2016,0,16.6,8.56,527,8.29,2,0.563,231.04,NA,420
elkhart-31,9/22/2016,0,18,7.04,562,8.28,1.87,0.498,314.18,NA,150
elkhart-31,9/29/2016,1,14.6,NA,480.3,8.14,2.12,0.545,172.72,NA,560
elkhart-31,5/4/2017,1,10.4,10.3,458.8,8,4.1,5.38,138.98,NA,NA
elkhart-31,5/11/2017,1,10.1,8.3,183.6,7.62,4.45,0.237,44.29,NA,63200
elkhart-31,5/18/2017,0,16.7,8.04,585,8.11,3.78,0.212,177.38,NA,NA
elkhart-31,5/23/2017,0,14.5,8.1,510,7.97,4.29,0.262,48.75,NA,1770
elkhart-31,5/30/2017,0,14.1,8.48,541,8.07,5.29,1.89,161.65,NA,NA
elkhart-31,6/8/2017,0,15,8.45,553,8.21,3.74,0.318,315.05,NA,263
elkhart-31,6/15/2017,0,18.9,7.7,654,7.89,2.45,0.178,NA,NA,780
elkhart-31,6/22/2017,0,18.1,7.88,733,8.18,3.85,0.287,325.15,NA,555
elkhart-31,6/29/2017,0,17.1,7.98,537,8.23,3.54,0.143,341.72,NA,385
elkhart-31,7/6/2017,0,18.7,7.41,1033,8.23,2.99,1.46,334.95,NA,490
elkhart-31,7/13/2017,1,19.6,7.11,467.4,7.95,3.12,0.412,75.87,NA,6100
elkhart-31,7/20/2017,0,20.4,7.32,775,NA,2.91,0.208,NA,NA,150
elkhart-31,7/27/2017,0,19.6,7.67,660,8.25,2.54,0.175,188.7,NA,350
elkhart-31,8/3/2017,0,18.7,7.63,657,7.72,3.14,0.316,55.25,NA,NA
elkhart-31,8/10/2017,0,16.9,5.71,520,8.23,2.6,1.4,189.12,NA,318
elkhart-31,8/17/2017,0,20.1,4.46,733,8.17,3.41,0.216,226.28,NA,510
elkhart-31,8/24/2017,0,15.8,5.14,525,8.38,2.6,1.4,337.84,NA,NA
elkhart-31,8/31/2017,0,16.3,4.82,580,8.3,2.85,0.237,363.8,NA,196
elkhart-31,9/7/2017,1,13.9,4.8,741.1,8.3,2.83,0.239,119.95,NA,1390
elkhart-31,9/21/2017,0,19.6,4.07,528,8.2,4.25,0.301,136.27,NA,NA
elkhart-31,9/28/2017,0,15.2,4.41,602,8.41,3.1,0.518,320.27,NA,366
elkhart-31, 8/6/2015,0,17.4,7.02,670,7.2,2.66,0.213,79.02,NA,572
elkhart-33,4/6/2010,0,13.7,8.54,737,8.15,5.73,0.082,28.4,3,480
elkhart-33,4/13/2010,0,9.1,9.58,721,7.83,5.84,0.091,20.1,3,254
elkhart-33,4/20/2010,0,8.9,9.91,726,7.87,6.03,0.075,23.6,2,124
elkhart-33,4/27/2010,0,8.8,9.23,648,7.68,5.87,0.655,18.3,8,2560
elkhart-33,5/4/2010,0,11.4,9.04,730,7.86,5.81,0.267,75.7,0,0
elkhart-33,5/11/2010,0,8.8,9.93,487.5,7.73,4.21,1.28,10.1,150,28400
elkhart-33,5/18/2010,0,11.3,8.91,728,7.73,5.22,0,28.8,5,528
elkhart-33,5/25/2010,0,15.7,7.7,714,7.57,21.8,0.269,28.8,9,795
elkhart-33,6/1/2010,0,16,7.43,631,7.62,5.8,0.493,24.7,10,5300
elkhart-33,6/8/2010,0,13.8,8.51,749,7.68,5.7,0.22,25.5,4,440
elkhart-33,6/15/2010,0,17.6,7.61,641,7.85,4.8,0.211,32.9,4,800
elkhart-33,6/22/2010,0,17.5,7.37,763,7.83,5.58,0.206,20.6,8,970
elkhart-33,6/29/2010,0,16.5,7.59,105.3,7.8,4.89,4.77,25.2,4,2470
elkhart-33,7/6/2010,0,18.4,8.15,774,7.95,3.03,0.086,38.6,3,720
elkhart-33,7/13/2010,0,20.2,7.55,421.3,8.56,0.246,5.96,36.1,3,707
elkhart-33,7/20/2010,0,18.6,7.61,769,7.99,5.86,0.171,27.8,4,675
elkhart-33,7/27/2010,0,17.6,8.07,770,8.04,5.89,0.29,26.9,3,368
elkhart-33,8/3/2010,1,18.4,7.95,761,8.05,6.08,0.161,23.7,3,807
elkhart-33,8/10/2010,0,18.6,8.85,682,8.16,6.23,0.139,6.5,4,380
elkhart-33,8/17/2010,0,NA,NA,NA,NA,7.68,0.1,27.4,5,530
elkhart-33,8/24/2010,0,17.2,9.01,658,8.29,7.15,0.069,31.9,6,720
elkhart-33,8/31/2010,0,19.2,8.16,695,8.15,7.51,0.108,35.3,4,675
elkhart-33,9/7/2010,0,16.2,9.33,652,8.25,7.42,0.116,46,4,675
elkhart-33,9/14/2010,0,13.7,9.63,614,8.22,7.59,0.118,38.6,5,330
elkhart-33,9/21/2010,0,16.1,8.89,645,8.18,7.25,0.08,21.5,3,475
elkhart-33,9/28/2010,0,13.2,8.23,593,8.19,6.94,0.06,39.5,2,470
elkhart-33,4/3/2012,0,10.3,7.16,705,8.28,2.31,0.06,8.4,3,123
elkhart-33,4/10/2012,0,7.2,7.97,709.8,8.3,0.2,0.061,6.6,6,152
elkhart-33,4/17/2012,0,9,7.21,707.8,8.22,0.16,0.095,9.8,NA,NA
elkhart-33,4/24/2012,0,7.9,8.15,710.4,8.28,0.12,0.082,11.1,4,180
elkhart-33,5/1/2012,1,12.4,7.05,700,8.28,0.13,0.262,8.5,4,3800
elkhart-33,5/8/2012,0,13.2,6.64,639.5,8.23,0.12,0.726,9.5,NA,NA
elkhart-33,5/15/2012,0,13.6,6.86,720,8.25,0.26,0.21,15,NA,NA
elkhart-33,5/22/2012,0,13.5,6.64,687,8.29,0.15,0.342,12.7,5,2000
elkhart-33,5/29/2012,0,18.4,5.53,717,8.33,0.24,0.252,14,4,435
elkhart-33,6/5/2012,0,15,6.69,716,8.35,0.23,NA,14,2,445
elkhart-33,6/12/2012,0,17.8,6.28,717,8.48,0.44,0.136,11.2,4,304
elkhart-33,6/19/2012,0,20.2,5.82,711,8.55,0.74,0.133,11.5,4,420
elkhart-33,6/26/2012,0,16.2,6.78,709,8.62,0.6,0.1,13.6,4,660
elkhart-33,7/3/2012,0,21.7,5.39,713,8.39,2.72,0.147,16,7,703
elkhart-33,7/10/2012,0,19.1,5.82,713,8.36,4.34,0.157,14.7,7,361
elkhart-33,7/17/2012,0,23.1,5.2,705,8.35,4.41,0.269,10.8,6,1650
elkhart-33,7/24/2012,1,22.3,5.86,637,8.65,4.49,0.313,11.4,13,10900
elkhart-33,7/31/2012,1,NA,NA,NA,NA,5.18,0.294,13.8,4,2100
elkhart-33,8/7/2012,0,17.9,6.18,719,8.44,3.98,0.28,17.5,3,1620
elkhart-33,8/14/2012,1,16.9,5.49,648,8.07,4.7,1.88,16.5,21,NA
elkhart-33,8/21/2012,0,14.8,5.87,724,8.65,NA,0.22,14.4,4,1930
elkhart-33,8/28/2012,1,NA,NA,NA,NA,NA,0.879,17.1,7,10800
elkhart-33,9/4/2012,0,19.9,5.81,734,8.36,NA,0.273,11.1,3,1060
elkhart-33,9/11/2012,0,14.1,6.74,736,8.42,NA,0.226,15.9,4,2100
elkhart-33,9/18/2012,0,15.2,6.31,724,8.47,NA,0.17,15.6,4,1860
elkhart-33,9/25/2012,0,11.4,7.31,733,8.5,NA,0.228,17.8,4,860
elkhart-33,4/18/2013,0,NA,NA,NA,NA,4.47,2.91,3.9,164,4900
elkhart-33,4/25/2013,0,NA,NA,NA,NA,5.88,0.858,8.7,NA,500
elkhart-33,5/2/2013,0,NA,NA,NA,NA,NA,0.207,11.2,3,340
elkhart-33,5/9/2013,0,12.6,5.97,706,7.64,0.3,0.181,10.8,NA,480
elkhart-33,5/16/2013,0,13.9,5.46,715,7.37,0.07,0.169,14.2,2.3,565
elkhart-33,5/23/2013,0,15.4,4.71,718,7.51,0.04,0.21,9.8,NA,785
elkhart-33,5/30/2013,0,17,4.79,738,7.53,0.07,0.308,11.7,2.25,630
elkhart-33,6/6/2013,0,14.7,5.98,737,7.46,0.12,0.227,12.7,NA,460
elkhart-33,6/13/2013,0,17,4.79,677,7.11,0.16,0.498,11.9,10.15,6000
elkhart-33,6/20/2013,0,16.2,6.18,736,7.08,0.13,0.166,10.5,NA,715
elkhart-33,6/27/2013,0,19.2,4.04,527.3,7.14,0.31,1.69,6.6,19.75,12200
elkhart-33,7/11/2013,0,15.6,5.31,736,7.13,0.07,0.483,20.6,2.25,730
elkhart-33,7/18/2013,0,18.7,4.49,743,7.04,0.06,0.289,22.1,NA,1000
elkhart-33,7/25/2013,0,15.1,5.69,741,7.12,0.12,0.549,11.1,5.38,650
elkhart-33,8/1/2013,0,15.8,5.79,735,7.13,0.17,0.311,11.8,NA,920
elkhart-33,8/8/2013,0,17.6,4.77,641,7.49,12.43,1.46,13,17.25,23500
elkhart-33,8/15/2013,0,NA,NA,NA,NA,NA,0.281,13.1,NA,650
elkhart-33,8/22/2013,0,NA,NA,NA,NA,NA,0.33,20.2,3.7,1120
elkhart-33,8/29/2013,0,18.4,5,735,7.43,6.22,0.307,12,NA,1750
elkhart-33,9/5/2013,0,15.4,5.86,733,7.4,5.32,0.224,13,4.5,1170
elkhart-33,9/12/2013,0,19.8,5.04,730,7.38,4.82,0.327,16.1,NA,810
elkhart-33,9/19/2013,0,16.8,5.17,714,7.47,1.22,0.185,15.8,2.75,2150
elkhart-33,9/26/2013,0,12,5.55,739,7.44,0.55,0.302,21.2,NA,980
elkhart-33,4/10/2014,0,7,7.6,673.7,7.31,5.48,0.264,23.9,6.8,125
elkhart-33,4/17/2014,0,5.4,8.35,767.8,7.72,6.12,0.258,24.2,NA,148
elkhart-33,4/24/2014,0,9.6,7.87,717,7.49,5.56,0.107,20,2.8,232
elkhart-33,5/1/2014,0,8.3,8.63,720.9,7.52,5.87,0.112,19.6,NA,140
elkhart-33,5/8/2014,0,13.1,8.75,717,7.82,6.14,0.171,18.1,3.5,332
elkhart-33,5/15/2014,1,11.1,6.76,488.5,7.52,6.18,0.168,20.2,NA,65400
elkhart-33,5/22/2014,0,13.8,6.69,621.8,7.57,6.12,0.132,19.8,13.75,3900
elkhart-33,5/29/2014,0,14.8,6.85,718,7.71,5.12,0.162,20.8,NA,590
elkhart-33,6/5/2014,0,12.7,6.1,687,7.67,5.1,0.67,20.6,6.33,39800
elkhart-33,6/12/2014,1,16.1,5.08,639,7.47,6.24,0.172,22.1,NA,15800
elkhart-33,6/19/2014,1,16.7,5.15,716,7.67,6.12,0.168,23.2,16.5,4500
elkhart-33,6/26/2014,0,16.9,5.36,708,7.58,6.36,0.76,28.5,NA,720
elkhart-33,7/3/2014,0,14.8,7,743,7.7,4.98,0.324,23.6,5.5,NA
elkhart-33,7/10/2014,0,15,5.96,734,7.69,5.05,0.336,24.5,NA,560
elkhart-33,7/17/2014,0,13,6.54,741,7.8,4.98,0.342,24.8,15,480
elkhart-33,7/24/2014,0,16,6,732,7.61,3.68,0.312,25.4,NA,500
elkhart-33,7/31/2014,0,14.6,6.16,730,7.57,4.02,0.388,24.2,4.8,610
